GroupName,ContractDate,ContractPrice
Строительно-монтажные работы (СМР),2016-02-15,342451776.59
Проектно-изыскательские работы (ПИР),2016-11-23,342442266.09
Проектно-изыскательские работы (ПИР),2017-08-22,342003930.39
Проектно-изыскательские работы (ПИР),2020-07-28,341965094.03
Строительно-монтажные работы (СМР),2018-09-13,341922819.03
Строительно-монтажные работы (СМР),2016-09-23,341798400.16
Строительно-монтажные работы (СМР),2017-12-08,341422287.84
Строительный надзор,2022-05-23,341269352.69
Проектно-изыскательские работы (ПИР),2016-11-09,341163922.86
Прочее,2017-12-16,341096035.08
Строительно-монтажные работы (СМР),2021-07-15,340805331.78
Строительно-монтажные работы (СМР),2016-12-14,340793280.55
Строительный надзор,2021-06-05,340712218.36
Проектно-изыскательские работы (ПИР),2020-09-28,340522043.26
Проектно-изыскательские работы (ПИР),2021-08-24,340281562.35
Проектно-изыскательские работы (ПИР),2021-05-28,339846919.40
Строительный надзор,2020-01-17,339233385.45
Строительный надзор,2021-09-01,339168903.77
Проектно-изыскательские работы (ПИР),2019-06-07,338731900.31
Строительно-монтажные работы (СМР),2017-09-21,338427279.51
Строительно-монтажные работы (СМР),2016-05-27,337832513.43
Строительный надзор,2022-03-05,337756739.15
Строительно-монтажные работы (СМР),2019-03-06,337750922.59
Строительно-монтажные работы (СМР),2018-11-30,337113636.60
Строительный надзор,2020-09-08,336939398.12
Строительно-монтажные работы (СМР),2021-04-29,336904349.64
Строительно-монтажные работы (СМР),2016-06-01,336398897.40
Строительный надзор,2017-03-07,336056151.23
Проектно-изыскательские работы (ПИР),2019-02-19,336004307.46
Проектно-изыскательские работы (ПИР),2021-08-19,335983504.72
Прочее,2019-03-16,335944631.26
Строительный надзор,2019-02-24,335504636.00
Проектно-изыскательские работы (ПИР),2021-03-09,335459969.49
Проектно-изыскательские работы (ПИР),2018-08-31,335256538.59
Строительно-монтажные работы (СМР),2021-06-03,335042280.63
Строительно-монтажные работы (СМР),2019-04-25,334689308.41
Проектно-изыскательские работы (ПИР),2020-05-21,334424996.13
Проектно-изыскательские работы (ПИР),2018-06-07,334230257.68
Строительно-монтажные работы (СМР),2017-04-27,334145909.97
Прочее,2021-10-03,334016668.28
Проектно-изыскательские работы (ПИР),2018-02-19,333809182.22
Строительно-монтажные работы (СМР),2017-10-06,333794720.69
Строительный надзор,2021-11-02,333384230.03
Строительный надзор,2020-02-08,332992034.13
Строительно-монтажные работы (СМР),2017-10-11,332971349.63
Строительно-монтажные работы (СМР),2016-11-29,332961052.11
Строительно-монтажные работы (СМР),2019-09-19,332920566.08
Проектно-изыскательские работы (ПИР),2020-10-27,332858700.26
Строительно-монтажные работы (СМР),2016-04-06,332808383.21
Строительно-монтажные работы (СМР),2020-02-11,332546212.60
Проектно-изыскательские работы (ПИР),2018-07-12,332391876.16
Проектно-изыскательские работы (ПИР),2017-03-10,331636163.59
Проектно-изыскательские работы (ПИР),2020-03-24,331485390.99
Строительно-монтажные работы (СМР),2016-06-10,331451606.28
Строительно-монтажные работы (СМР),2016-08-25,331317062.23
Строительно-монтажные работы (СМР),2021-12-07,331241568.03
Проектно-изыскательские работы (ПИР),2016-11-29,330847900.47
Проектно-изыскательские работы (ПИР),2017-11-17,330737207.56
Проектно-изыскательские работы (ПИР),2017-07-18,330574755.92
Строительно-монтажные работы (СМР),2021-08-25,330472967.88
Проектно-изыскательские работы (ПИР),2016-05-17,330423974.42
Строительно-монтажные работы (СМР),2020-08-07,330148231.66
Строительно-монтажные работы (СМР),2017-06-29,330124678.34
Проектно-изыскательские работы (ПИР),2018-10-01,330000793.06
Строительный надзор,2018-02-13,329759347.70
Строительно-монтажные работы (СМР),2021-11-15,329699096.47
Строительно-монтажные работы (СМР),2021-11-12,329657333.70
Проектно-изыскательские работы (ПИР),2022-05-26,329205756.36
Строительно-монтажные работы (СМР),2021-05-07,329182050.29
Строительно-монтажные работы (СМР),2018-12-19,328905732.94
Строительно-монтажные работы (СМР),2021-08-19,328462062.03
Прочее,2020-11-28,328380253.58
Строительно-монтажные работы (СМР),2016-02-01,327991928.52
Строительно-монтажные работы (СМР),2016-11-15,327962214.47
Проектно-изыскательские работы (ПИР),2019-06-19,327759436.99
Строительно-монтажные работы (СМР),2021-04-21,327309306.25
Прочее,2016-01-05,327166380.96
Проектно-изыскательские работы (ПИР),2016-07-14,327082639.55
Проектно-изыскательские работы (ПИР),2017-11-01,326638996.15
Прочее,2022-01-18,326585013.71
Прочее,2020-08-01,326468327.05
Проектно-изыскательские работы (ПИР),2021-11-11,326435467.86
Строительно-монтажные работы (СМР),2021-07-21,326043777.01
Проектно-изыскательские работы (ПИР),2018-08-25,326019084.02
Строительно-монтажные работы (СМР),2018-03-06,325721128.69
Проектно-изыскательские работы (ПИР),2020-09-08,325672001.73
Строительно-монтажные работы (СМР),2016-11-02,325632359.41
Проектно-изыскательские работы (ПИР),2019-04-03,325602181.28
Прочее,2021-07-10,325579051.46
Прочее,2019-12-29,325544016.61
Строительный надзор,2022-06-27,325542861.90
Проектно-изыскательские работы (ПИР),2020-02-06,325456296.51
Строительно-монтажные работы (СМР),2020-06-25,325315295.22
Проектно-изыскательские работы (ПИР),2021-11-01,325287202.42
Прочее,2018-03-24,325046413.10
Проектно-изыскательские работы (ПИР),2020-05-14,325024349.08
Строительно-монтажные работы (СМР),2018-03-13,324758503.86
Строительно-монтажные работы (СМР),2018-02-02,324742032.01
Проектно-изыскательские работы (ПИР),2018-12-27,324490442.18
Проектно-изыскательские работы (ПИР),2018-02-06,324461289.53
Строительно-монтажные работы (СМР),2021-11-02,324236112.67
Строительно-монтажные работы (СМР),2020-02-03,324223984.40
Строительный надзор,2018-03-23,324223400.64
Строительный надзор,2021-06-10,324182907.37
Проектно-изыскательские работы (ПИР),2017-11-07,324129333.71
Строительный надзор,2021-10-22,324006732.47
Проектно-изыскательские работы (ПИР),2017-07-12,323953944.34
Прочее,2016-01-22,323781393.58
Проектно-изыскательские работы (ПИР),2019-03-29,323463877.95
Строительно-монтажные работы (СМР),2021-01-22,323292039.22
Строительно-монтажные работы (СМР),2016-08-03,323049915.64
Проектно-изыскательские работы (ПИР),2017-10-20,322991358.50
Строительно-монтажные работы (СМР),2019-01-10,322728962.93
Проектно-изыскательские работы (ПИР),2017-04-10,322559516.48
Строительно-монтажные работы (СМР),2017-07-27,322325849.37
Строительный надзор,2021-02-09,322300284.80
Проектно-изыскательские работы (ПИР),2017-10-11,322274285.73
Строительно-монтажные работы (СМР),2021-02-08,322252920.49
Строительно-монтажные работы (СМР),2019-10-16,322126340.21
Прочее,2019-06-15,321990385.51
Строительный надзор,2020-02-11,321676811.60
Прочее,2021-10-30,321636019.63
Строительный надзор,2021-12-01,321509216.61
Проектно-изыскательские работы (ПИР),2019-06-20,320784216.77
Проектно-изыскательские работы (ПИР),2016-11-01,320694749.80
Строительный надзор,2021-02-05,320668205.76
Проектно-изыскательские работы (ПИР),2016-09-27,320380578.88
Строительно-монтажные работы (СМР),2018-04-05,319946728.88
Проектно-изыскательские работы (ПИР),2022-02-04,319842455.26
Прочее,2020-11-22,319805834.92
Строительно-монтажные работы (СМР),2018-04-06,319549746.41
Строительный надзор,2020-02-22,319480250.00
Проектно-изыскательские работы (ПИР),2019-10-29,319427577.38
Проектно-изыскательские работы (ПИР),2020-03-18,319200135.65
Проектно-изыскательские работы (ПИР),2016-06-07,319128487.66
Проектно-изыскательские работы (ПИР),2018-11-16,318858958.59
Строительно-монтажные работы (СМР),2021-04-08,318712944.12
Строительный надзор,2019-10-27,318697281.63
Проектно-изыскательские работы (ПИР),2017-06-21,318574625.69
Строительно-монтажные работы (СМР),2021-04-17,318485975.52
Проектно-изыскательские работы (ПИР),2020-03-04,318166543.75
Строительно-монтажные работы (СМР),2019-03-04,317901662.56
Строительно-монтажные работы (СМР),2016-02-04,317450264.38
Проектно-изыскательские работы (ПИР),2022-07-18,317378590.44
Строительно-монтажные работы (СМР),2018-07-19,317217158.94
Проектно-изыскательские работы (ПИР),2020-05-07,317063261.69
Строительный надзор,2019-04-08,316967304.20
Проектно-изыскательские работы (ПИР),2021-05-18,316909660.18
Строительный надзор,2016-09-10,316788313.73
Проектно-изыскательские работы (ПИР),2021-09-16,316520522.68
Строительно-монтажные работы (СМР),2020-01-14,316235922.42
Строительно-монтажные работы (СМР),2016-07-14,315873323.26
Строительно-монтажные работы (СМР),2021-04-28,315863924.22
Проектно-изыскательские работы (ПИР),2020-12-27,315806882.40
Проектно-изыскательские работы (ПИР),2018-09-26,315700787.09
Строительный надзор,2022-06-22,315611708.28
Строительно-монтажные работы (СМР),2017-10-05,315429949.96
Прочее,2018-04-07,315177288.17
Строительно-монтажные работы (СМР),2018-03-19,314832818.44
Строительно-монтажные работы (СМР),2020-09-24,314760114.07
Строительно-монтажные работы (СМР),2021-08-12,314730539.94
Проектно-изыскательские работы (ПИР),2022-04-19,314615085.46
Проектно-изыскательские работы (ПИР),2020-08-06,314470332.20
Строительно-монтажные работы (СМР),2017-09-09,314420588.65
Строительно-монтажные работы (СМР),2017-12-01,314313215.82
Строительно-монтажные работы (СМР),2020-09-30,314279956.22
Строительный надзор,2016-12-17,314238686.00
Прочее,2016-03-16,314209503.07
Проектно-изыскательские работы (ПИР),2019-05-08,313948255.44
Проектно-изыскательские работы (ПИР),2016-04-12,313927885.16
Строительно-монтажные работы (СМР),2017-11-22,312778103.03
Строительно-монтажные работы (СМР),2018-01-29,312597887.82
Строительный надзор,2017-05-25,312512998.09
Проектно-изыскательские работы (ПИР),2016-09-30,312340656.38
Проектно-изыскательские работы (ПИР),2020-07-24,312056998.06
Проектно-изыскательские работы (ПИР),2016-12-20,311813495.86
Проектно-изыскательские работы (ПИР),2021-12-10,311627660.04
Прочее,2021-05-02,311344692.62
Строительный надзор,2018-08-29,310723010.54
Проектно-изыскательские работы (ПИР),2018-05-24,310597159.28
Строительно-монтажные работы (СМР),2016-02-05,310364371.92
Проектно-изыскательские работы (ПИР),2016-08-10,310323210.74
Строительный надзор,2017-05-06,310208406.91
Проектно-изыскательские работы (ПИР),2020-11-20,310155214.12
Строительно-монтажные работы (СМР),2022-04-05,309925907.58
Проектно-изыскательские работы (ПИР),2018-07-25,309669835.45
Проектно-изыскательские работы (ПИР),2019-09-27,309207704.67
Строительно-монтажные работы (СМР),2021-01-28,308956280.61
Прочее,2022-08-24,308166933.60
Проектно-изыскательские работы (ПИР),2021-09-10,307534603.47
Проектно-изыскательские работы (ПИР),2020-10-21,307492848.77
Строительно-монтажные работы (СМР),2019-11-27,306759739.90
Проектно-изыскательские работы (ПИР),2022-02-22,306740267.58
Прочее,2022-02-04,306479820.37
Строительно-монтажные работы (СМР),2017-12-13,306377911.76
Строительно-монтажные работы (СМР),2021-11-10,306258943.81
Проектно-изыскательские работы (ПИР),2017-11-14,305865802.17
Прочее,2020-06-27,305631841.87
Проектно-изыскательские работы (ПИР),2018-08-10,305603364.31
Строительно-монтажные работы (СМР),2021-06-02,304814308.41
Проектно-изыскательские работы (ПИР),2017-05-24,304436687.78
Строительно-монтажные работы (СМР),2016-09-08,304268953.43
Строительно-монтажные работы (СМР),2016-08-17,304249217.77
Строительно-монтажные работы (СМР),2018-10-31,304103500.03
Строительно-монтажные работы (СМР),2022-06-06,303967727.55
Прочее,2019-08-24,303870860.16
Строительный надзор,2021-04-07,303696939.71
Строительно-монтажные работы (СМР),2021-01-26,303491242.07
Прочее,2016-04-06,303478620.36
Проектно-изыскательские работы (ПИР),2021-05-04,303300502.46
Проектно-изыскательские работы (ПИР),2021-09-24,303006565.97
Строительный надзор,2022-08-09,302801257.65
Проектно-изыскательские работы (ПИР),2016-04-28,302535695.76
Проектно-изыскательские работы (ПИР),2016-10-18,302398175.23
Строительный надзор,2022-07-01,302039637.85
Проектно-изыскательские работы (ПИР),2018-12-11,301758679.53
Проектно-изыскательские работы (ПИР),2016-03-22,301385162.34
Проектно-изыскательские работы (ПИР),2016-04-14,301083643.97
Проектно-изыскательские работы (ПИР),2020-11-13,300990077.87
Строительно-монтажные работы (СМР),2020-10-22,300933025.35
Проектно-изыскательские работы (ПИР),2019-02-12,300867385.69
Проектно-изыскательские работы (ПИР),2018-11-07,300863345.66
Прочее,2021-05-08,300820600.04
Проектно-изыскательские работы (ПИР),2017-10-06,300474262.61
Проектно-изыскательские работы (ПИР),2020-07-31,300376034.78
Проектно-изыскательские работы (ПИР),2016-04-04,299997659.86
Проектно-изыскательские работы (ПИР),2020-05-15,299895499.78
Строительно-монтажные работы (СМР),2019-06-30,299772199.68
Прочее,2020-05-10,299109005.99
Строительно-монтажные работы (СМР),2021-03-25,298956745.77
Прочее,2017-02-21,298584742.34
Строительно-монтажные работы (СМР),2022-02-28,298344492.24
Строительно-монтажные работы (СМР),2017-10-18,298325386.35
Проектно-изыскательские работы (ПИР),2022-06-07,298180616.56
Строительный надзор,2020-12-19,298112629.86
Строительный надзор,2016-01-27,297973023.61
Проектно-изыскательские работы (ПИР),2020-08-05,297331334.82
Строительно-монтажные работы (СМР),2017-04-25,297246905.71
Строительно-монтажные работы (СМР),2018-08-02,297111912.33
Проектно-изыскательские работы (ПИР),2019-04-30,296839725.27
Строительно-монтажные работы (СМР),2019-12-05,296734187.18
Проектно-изыскательские работы (ПИР),2016-10-20,296732069.93
Проектно-изыскательские работы (ПИР),2018-04-20,296220702.93
Строительный надзор,2022-03-25,295838276.75
Строительно-монтажные работы (СМР),2019-12-19,295400926.13
Строительный надзор,2021-08-20,295078808.57
Строительно-монтажные работы (СМР),2018-05-16,295024026.03
Строительно-монтажные работы (СМР),2020-11-19,294705362.91
Проектно-изыскательские работы (ПИР),2017-07-11,294683374.65
Проектно-изыскательские работы (ПИР),2022-01-31,294484799.39
Строительно-монтажные работы (СМР),2020-11-11,294425686.16
Проектно-изыскательские работы (ПИР),2017-06-15,294206824.90
Строительно-монтажные работы (СМР),2017-01-31,294063183.86
Строительный надзор,2016-04-21,293968780.46
Строительный надзор,2018-03-29,293826330.60
Прочее,2022-04-12,293649576.07
Строительно-монтажные работы (СМР),2021-08-18,293545737.96
Строительно-монтажные работы (СМР),2021-08-05,293414040.84
Прочее,2022-04-08,292861309.61
Строительно-монтажные работы (СМР),2022-05-04,292825904.20
Проектно-изыскательские работы (ПИР),2016-02-11,292521032.39
Проектно-изыскательские работы (ПИР),2017-05-22,292204010.98
Проектно-изыскательские работы (ПИР),2016-07-22,292133551.56
Проектно-изыскательские работы (ПИР),2017-04-07,292120059.79
Прочее,2018-01-02,291612815.71
Проектно-изыскательские работы (ПИР),2016-01-12,291550920.33
Строительно-монтажные работы (СМР),2018-11-07,290967251.83
Строительный надзор,2018-02-19,290948108.10
Проектно-изыскательские работы (ПИР),2016-04-22,290898514.48
Строительно-монтажные работы (СМР),2021-01-29,290885009.82
Проектно-изыскательские работы (ПИР),2021-09-23,290832798.87
Прочее,2018-03-09,290528226.20
Строительный надзор,2021-05-13,290370303.85
Строительно-монтажные работы (СМР),2016-05-13,290338358.22
Проектно-изыскательские работы (ПИР),2017-02-07,290080876.97
Проектно-изыскательские работы (ПИР),2018-05-22,290065027.35
Проектно-изыскательские работы (ПИР),2016-05-06,290014442.01
Строительно-монтажные работы (СМР),2018-08-16,289641075.96
Строительно-монтажные работы (СМР),2020-08-26,289639020.32
Строительно-монтажные работы (СМР),2016-09-28,289586498.52
Проектно-изыскательские работы (ПИР),2017-01-16,289459026.15
Строительно-монтажные работы (СМР),2020-06-11,289349586.80
Проектно-изыскательские работы (ПИР),2016-10-17,289261313.84
Строительный надзор,2022-07-29,289233730.15
Строительный надзор,2021-09-29,289113386.19
Строительный надзор,2016-01-12,289094766.88
Строительно-монтажные работы (СМР),2016-10-12,289048314.16
Проектно-изыскательские работы (ПИР),2016-09-26,288987989.10
Проектно-изыскательские работы (ПИР),2020-10-28,288956348.96
Проектно-изыскательские работы (ПИР),2021-07-09,288814965.57
Строительно-монтажные работы (СМР),2018-06-07,288749792.23
Прочее,2019-04-27,288557843.30
Строительно-монтажные работы (СМР),2017-02-06,287953702.88
Прочее,2019-05-19,287791466.85
Прочее,2018-07-21,287671273.68
Проектно-изыскательские работы (ПИР),2016-06-15,287429002.23
Строительный надзор,2018-01-12,287353654.80
Строительно-монтажные работы (СМР),2020-03-12,287106536.54
Строительный надзор,2017-04-27,286691542.96
Строительно-монтажные работы (СМР),2016-09-14,286506258.00
Строительно-монтажные работы (СМР),2016-04-27,286183897.02
Прочее,2019-01-24,286164080.70
Проектно-изыскательские работы (ПИР),2021-11-23,285592734.17
Проектно-изыскательские работы (ПИР),2016-10-27,285352924.68
Строительно-монтажные работы (СМР),2016-10-26,285204222.80
Строительно-монтажные работы (СМР),2018-02-20,285143337.39
Проектно-изыскательские работы (ПИР),2017-11-20,285030459.80
Строительно-монтажные работы (СМР),2022-03-11,284798164.33
Проектно-изыскательские работы (ПИР),2020-01-31,284724105.68
Строительный надзор,2019-05-25,284695977.62
Строительно-монтажные работы (СМР),2022-01-28,284434300.77
Строительно-монтажные работы (СМР),2021-11-24,284372655.20
Прочее,2016-08-14,284181857.16
Строительно-монтажные работы (СМР),2018-05-17,284168311.51
Проектно-изыскательские работы (ПИР),2022-07-21,284110674.70
Строительно-монтажные работы (СМР),2021-04-07,283283799.72
Строительно-монтажные работы (СМР),2016-06-02,283273885.27
Строительно-монтажные работы (СМР),2016-05-25,283116712.05
Строительный надзор,2018-03-28,282978420.24
Строительно-монтажные работы (СМР),2017-12-20,282893902.80
Строительно-монтажные работы (СМР),2019-09-12,282746960.30
Проектно-изыскательские работы (ПИР),2018-03-19,282706534.93
Прочее,2022-08-09,282647285.80
Строительно-монтажные работы (СМР),2021-11-11,282434960.71
Строительный надзор,2018-12-31,282130143.05
Прочее,2022-08-05,281995114.38
Прочее,2016-07-02,281946513.82
Проектно-изыскательские работы (ПИР),2020-01-21,281493444.67
Прочее,2019-09-07,281097364.87
Прочее,2019-09-22,280867324.02
Проектно-изыскательские работы (ПИР),2018-10-25,280823267.55
Проектно-изыскательские работы (ПИР),2021-01-26,280611586.70
Проектно-изыскательские работы (ПИР),2022-05-31,280396668.90
Строительный надзор,2021-02-04,280263310.47
Строительно-монтажные работы (СМР),2016-07-09,280079641.99
Строительно-монтажные работы (СМР),2017-03-27,280076497.50
Строительный надзор,2017-08-03,279903901.34
Проектно-изыскательские работы (ПИР),2017-06-02,279804049.13
Строительный надзор,2021-02-12,279799950.53
Проектно-изыскательские работы (ПИР),2020-01-15,279767423.30
Проектно-изыскательские работы (ПИР),2019-01-28,279689490.87
Проектно-изыскательские работы (ПИР),2018-02-26,279421027.58
Строительно-монтажные работы (СМР),2019-02-26,278719243.33
Проектно-изыскательские работы (ПИР),2017-02-13,278679539.46
Проектно-изыскательские работы (ПИР),2016-06-10,278627868.17
Проектно-изыскательские работы (ПИР),2019-05-22,278297361.89
Проектно-изыскательские работы (ПИР),2020-09-02,278241505.09
Строительный надзор,2018-02-21,278172536.80
Проектно-изыскательские работы (ПИР),2021-10-05,277626040.83
Прочее,2021-11-05,277559275.32
Строительно-монтажные работы (СМР),2018-05-24,277352104.02
Строительный надзор,2021-07-15,277316329.66
Прочее,2020-04-18,277121671.40
Проектно-изыскательские работы (ПИР),2019-02-22,277029489.31
Прочее,2022-08-20,276459251.76
Строительный надзор,2018-10-18,276224135.16
Проектно-изыскательские работы (ПИР),2018-07-13,276213363.50
Строительно-монтажные работы (СМР),2018-04-13,275993940.98
Строительно-монтажные работы (СМР),2019-07-18,275859362.98
Строительный надзор,2022-06-28,275770860.06
Прочее,2016-10-08,275304089.99
Проектно-изыскательские работы (ПИР),2016-12-12,274916057.55
Строительно-монтажные работы (СМР),2020-12-17,274834919.62
Проектно-изыскательские работы (ПИР),2016-12-05,274657751.77
Проектно-изыскательские работы (ПИР),2020-08-12,274578509.33
Строительно-монтажные работы (СМР),2016-09-22,274171859.12
Проектно-изыскательские работы (ПИР),2017-12-01,274092085.33
Строительный надзор,2016-02-10,274061996.02
Строительно-монтажные работы (СМР),2021-02-12,273877028.13
Строительно-монтажные работы (СМР),2021-07-04,273871801.78
Строительный надзор,2017-10-19,273738463.03
Прочее,2021-09-18,273604973.85
Строительно-монтажные работы (СМР),2016-08-11,273426409.49
Строительно-монтажные работы (СМР),2019-03-18,273124803.36
Проектно-изыскательские работы (ПИР),2017-10-31,273022577.00
Проектно-изыскательские работы (ПИР),2019-10-30,272784467.91
Строительно-монтажные работы (СМР),2018-11-14,272753107.29
Проектно-изыскательские работы (ПИР),2021-03-03,272549433.13
Строительный надзор,2021-05-27,272323825.39
Строительный надзор,2017-07-02,272069303.96
Строительно-монтажные работы (СМР),2019-11-06,271994317.01
Прочее,2017-10-21,271979957.92
Проектно-изыскательские работы (ПИР),2022-02-07,271860078.36
Строительно-монтажные работы (СМР),2021-03-24,271336555.88
Строительно-монтажные работы (СМР),2017-01-27,271171849.12
Проектно-изыскательские работы (ПИР),2020-12-30,270962214.59
Проектно-изыскательские работы (ПИР),2021-11-22,270885942.64
Прочее,2016-03-18,270758949.30
Проектно-изыскательские работы (ПИР),2017-09-08,270702993.66
Прочее,2020-12-27,270541786.05
Проектно-изыскательские работы (ПИР),2019-08-07,270061674.94
Строительный надзор,2020-01-23,269526683.36
Проектно-изыскательские работы (ПИР),2019-05-29,269142260.82
Прочее,2019-06-30,268835869.09
Строительно-монтажные работы (СМР),2022-04-18,268648789.00
Прочее,2018-06-02,268542528.09
Строительно-монтажные работы (СМР),2017-09-14,268427156.36
Проектно-изыскательские работы (ПИР),2019-06-04,268166614.05
Проектно-изыскательские работы (ПИР),2017-09-05,267584266.63
Строительно-монтажные работы (СМР),2018-03-20,267528079.80
Прочее,2020-01-08,267514240.73
Строительный надзор,2017-08-20,267196848.45
Проектно-изыскательские работы (ПИР),2021-06-01,266862674.47
Строительный надзор,2021-05-19,266706655.55
Прочее,2019-01-18,266481262.99
Проектно-изыскательские работы (ПИР),2017-05-17,266393160.95
Строительно-монтажные работы (СМР),2017-02-03,266297155.14
Строительно-монтажные работы (СМР),2018-10-25,266024186.31
Проектно-изыскательские работы (ПИР),2021-01-22,266006480.02
Проектно-изыскательские работы (ПИР),2019-11-28,265952954.99
Проектно-изыскательские работы (ПИР),2016-08-12,265796960.00
Строительный надзор,2016-02-06,265760116.00
Прочее,2021-03-27,265759515.90
Строительный надзор,2022-01-25,265665603.82
Проектно-изыскательские работы (ПИР),2020-08-20,265416059.07
Строительный надзор,2018-12-01,265360825.19
Прочее,2019-11-23,265338637.85
Строительный надзор,2017-07-13,264800188.51
Проектно-изыскательские работы (ПИР),2019-10-31,264799737.41
Проектно-изыскательские работы (ПИР),2017-02-01,264578301.21
Проектно-изыскательские работы (ПИР),2017-06-29,264573780.83
Строительно-монтажные работы (СМР),2017-05-17,264350732.52
Прочее,2018-09-01,264328048.21
Строительный надзор,2019-01-23,264253656.86
Строительно-монтажные работы (СМР),2021-10-28,264152231.06
Проектно-изыскательские работы (ПИР),2018-11-21,264075407.29
Проектно-изыскательские работы (ПИР),2017-10-04,264039785.12
Прочее,2020-06-21,264027947.79
Строительно-монтажные работы (СМР),2017-11-08,263888314.00
Строительно-монтажные работы (СМР),2019-04-04,263878443.82
Проектно-изыскательские работы (ПИР),2017-02-10,263770138.62
Строительный надзор,2017-03-09,263742560.33
Строительно-монтажные работы (СМР),2022-05-11,263709898.81
Проектно-изыскательские работы (ПИР),2016-11-11,263605687.36
Проектно-изыскательские работы (ПИР),2018-04-06,263368314.28
Прочее,2022-05-13,263230353.51
Строительный надзор,2017-03-13,263150036.12
Проектно-изыскательские работы (ПИР),2018-12-12,263114799.81
Строительно-монтажные работы (СМР),2017-03-14,263071423.17
Строительный надзор,2022-02-22,262892513.87
Проектно-изыскательские работы (ПИР),2017-10-24,262841419.35
Проектно-изыскательские работы (ПИР),2021-10-22,262769847.35
Прочее,2018-03-18,262620932.20
Проектно-изыскательские работы (ПИР),2020-09-04,262569425.77
Проектно-изыскательские работы (ПИР),2019-08-30,262548026.07
Строительный надзор,2016-03-31,262512815.76
Строительно-монтажные работы (СМР),2019-08-29,262175043.29
Проектно-изыскательские работы (ПИР),2017-11-21,261943449.34
Проектно-изыскательские работы (ПИР),2021-05-19,261907336.91
Строительно-монтажные работы (СМР),2021-12-08,261666237.63
Проектно-изыскательские работы (ПИР),2020-06-26,261639644.05
Строительно-монтажные работы (СМР),2016-04-19,261475635.12
Проектно-изыскательские работы (ПИР),2019-03-25,261406435.58
Проектно-изыскательские работы (ПИР),2019-01-17,261335624.34
Строительно-монтажные работы (СМР),2017-03-28,260793290.57
Строительный надзор,2022-06-03,260603189.52
Строительно-монтажные работы (СМР),2020-03-04,260499766.71
Строительно-монтажные работы (СМР),2019-02-08,260371757.74
Строительно-монтажные работы (СМР),2016-10-19,260316779.31
Строительно-монтажные работы (СМР),2016-10-14,260248079.15
Прочее,2017-04-01,260127292.21
Строительный надзор,2021-12-08,259892630.11
Строительно-монтажные работы (СМР),2016-09-21,259872327.15
Строительный надзор,2022-04-22,259487375.02
Проектно-изыскательские работы (ПИР),2021-12-07,259466319.88
Проектно-изыскательские работы (ПИР),2016-10-12,259451901.85
Проектно-изыскательские работы (ПИР),2017-09-26,259378760.58
Проектно-изыскательские работы (ПИР),2019-09-19,259230603.29
Строительный надзор,2021-09-24,259088769.91
Строительно-монтажные работы (СМР),2017-10-12,258991611.03
Прочее,2022-07-08,258884336.95
Проектно-изыскательские работы (ПИР),2021-05-26,258874801.56
Проектно-изыскательские работы (ПИР),2021-04-09,258677674.28
Строительно-монтажные работы (СМР),2016-03-04,258152536.90
Проектно-изыскательские работы (ПИР),2017-06-23,258044826.11
Прочее,2019-11-03,257839111.02
Строительно-монтажные работы (СМР),2017-04-14,257766643.22
Проектно-изыскательские работы (ПИР),2016-04-26,257689700.74
Проектно-изыскательские работы (ПИР),2017-07-26,257615542.14
Строительно-монтажные работы (СМР),2018-10-10,257374332.44
Проектно-изыскательские работы (ПИР),2017-09-01,257314620.41
Проектно-изыскательские работы (ПИР),2017-11-15,257068615.34
Строительно-монтажные работы (СМР),2016-03-31,256742821.13
Строительный надзор,2022-04-19,256734171.08
Проектно-изыскательские работы (ПИР),2017-08-30,256611812.77
Прочее,2020-10-17,256389810.09
Строительно-монтажные работы (СМР),2021-02-18,256319067.12
Проектно-изыскательские работы (ПИР),2016-11-16,256310861.25
Проектно-изыскательские работы (ПИР),2016-06-21,256259042.79
Строительно-монтажные работы (СМР),2017-02-07,256253840.18
Проектно-изыскательские работы (ПИР),2021-06-17,256083046.61
Проектно-изыскательские работы (ПИР),2017-04-26,255864703.00
Проектно-изыскательские работы (ПИР),2016-11-03,255707977.03
Прочее,2022-02-02,255251447.52
Прочее,2017-08-26,255200603.75
Проектно-изыскательские работы (ПИР),2016-04-08,255017228.30
Проектно-изыскательские работы (ПИР),2021-02-25,254967073.06
Проектно-изыскательские работы (ПИР),2019-10-16,254863468.02
Строительно-монтажные работы (СМР),2021-12-02,254410256.31
Строительно-монтажные работы (СМР),2022-03-14,254405778.87
Проектно-изыскательские работы (ПИР),2021-02-18,254321418.02
Проектно-изыскательские работы (ПИР),2020-11-10,254317518.59
Проектно-изыскательские работы (ПИР),2021-07-27,254144132.79
Строительный надзор,2019-06-01,253897987.20
Проектно-изыскательские работы (ПИР),2018-05-16,253642078.87
Проектно-изыскательские работы (ПИР),2016-08-29,253624563.02
Проектно-изыскательские работы (ПИР),2020-05-20,253514653.68
Проектно-изыскательские работы (ПИР),2017-02-28,253083060.90
Прочее,2020-09-12,252892719.69
Строительно-монтажные работы (СМР),2019-04-12,252636573.02
Проектно-изыскательские работы (ПИР),2020-12-26,252430905.73
Строительный надзор,2017-01-28,252269585.59
Прочее,2016-09-03,252104629.90
